blue,green,red,ndwi,brightness,label,source_file
0.21160296,0.122294225,0.119840994,0.010131612,0.15124606,0,GSL_2009_06.tif
0.24770033,0.16223146,0.14909607,0.042191405,0.18634261,0,GSL_2009_06.tif
0.21235724,0.11962601,0.1284174,-0.035442825,0.15346688,0,GSL_2009_06.tif
0.20456307,0.116871715,0.12746447,-0.043353036,0.1496331,0,GSL_2009_06.tif
0.24719748,0.15130036,0.14528434,0.020284241,0.18126072,0,GSL_2009_06.tif
0.26573107,0.16627683,0.15152606,0.04641467,0.19451134,0,GSL_2009_06.tif
0.24213308,0.14725499,0.14051966,0.023404775,0.1766359,0,GSL_2009_06.tif
0.23624256,0.13821748,0.13346796,0.017481629,0.16930933,0,GSL_2009_06.tif
0.20355737,0.11385921,0.12222333,-0.035428673,0.14654665,0,GSL_2009_06.tif
0.26138502,0.15211804,0.14032908,0.0403113,0.18461072,0,GSL_2009_06.tif
0.26655716,0.16679326,0.15095429,0.049847484,0.19476824,0,GSL_2009_06.tif
0.22999287,0.13257979,0.12813152,0.017061966,0.16356806,0,GSL_2009_06.tif
0.22424603,0.1269421,0.12813152,-0.0046630497,0.15977322,0,GSL_2009_06.tif
0.19960642,0.10921134,0.113265745,-0.018223839,0.1406945,0,GSL_2009_06.tif
0.23775111,0.14940679,0.15014431,-0.0024620693,0.17910074,0,GSL_2009_06.tif
0.27409992,0.17591684,0.16863123,0.021145348,0.20621598,0,GSL_2009_06.tif
0.2516872,0.16102645,0.1602454,0.0024310935,0.19098635,0,GSL_2009_06.tif
0.2567157,0.16446932,0.1538131,0.033480294,0.19166605,0,GSL_2009_06.tif
0.24637137,0.15112822,0.1488102,0.0077283094,0.18210326,0,GSL_2009_06.tif
0.31378907,0.21705908,0.19402693,0.056027416,0.24162503,0,GSL_2009_06.tif
0.29407018,0.20165226,0.18692757,0.037893496,0.22755001,0,GSL_2009_06.tif
0.2544888,0.16373771,0.15457545,0.028783705,0.19093399,0,GSL_2009_06.tif
0.24759258,0.16188717,0.15509956,0.021412855,0.1881931,0,GSL_2009_06.tif
0.25746998,0.16726665,0.16886947,-0.004768333,0.1978687,0,GSL_2009_06.tif
0.1699325,0.10049362,0.15243927,-0.20537244,0.14095514,0,GSL_2006_11.tif
0.32428384,0.19937275,0.20894572,-0.0234448,0.24420077,0,GSL_2006_11.tif
0.38682863,0.2225346,0.20534706,0.040168807,0.2715701,0,GSL_2006_11.tif
0.4386709,0.3282218,0.33933935,-0.016653951,0.36874402,0,GSL_2006_11.tif
0.38831338,0.2110077,0.17311236,0.09865467,0.2574778,0,GSL_2006_11.tif
0.49088433,0.32642072,0.31246433,0.021844894,0.37658978,0,GSL_2006_11.tif
0.4348353,0.27980885,0.27617157,0.006542096,0.33027193,0,GSL_2006_11.tif
0.28277293,0.18950285,0.18792808,0.0041723275,0.22006793,0,GSL_2006_11.tif
0.31843767,0.2046319,0.1897274,0.037794117,0.23759897,0,GSL_2006_11.tif
0.17862442,0.07848446,0.09421006,-0.09105968,0.11710632,0,GSL_2006_11.tif
0.09430342,0.008098369,0.04030688,-0.66537917,0.047569558,0,GSL_2006_11.tif
0.012549789,0.0,0.001028006,-0.9990282,0.0045259316,0,GSL_2006_11.tif
0.02866543,0.0,0.0,0.0,0.009555143,0,GSL_2006_11.tif
0.0012286266,0.0,0.009029258,-0.99988925,0.003419295,0,GSL_2006_11.tif
0.4085076,0.430207,0.43072084,-0.00059682265,0.42314515,0,GSL_2011_02.tif
0.48927513,0.51713336,0.49983066,0.01701405,0.50207967,0,GSL_2011_02.tif
0.55747616,0.57545173,0.5478643,0.024558885,0.56026405,0,GSL_2011_02.tif
0.5706641,0.594485,0.5855269,0.007591529,0.5835586,0,GSL_2011_02.tif
0.500806,0.5274237,0.50710344,0.019642036,0.5117777,0,GSL_2011_02.tif
0.38385788,0.4071311,0.43205667,-0.02970197,0.40768185,0,GSL_2011_02.tif
0.4187438,0.45856348,0.45259482,0.0065506217,0.44330072,0,GSL_2011_02.tif
0.48357877,0.5078875,0.489441,0.018495867,0.49363577,0,GSL_2011_02.tif
0.4818526,0.51239437,0.49009037,0.022248693,0.4947791,0,GSL_2011_02.tif
0.44946963,0.47527564,0.46283606,0.013260218,0.46252713,0,GSL_2011_02.tif
0.38152754,0.3971696,0.43619397,-0.046827506,0.4049637,0,GSL_2011_02.tif
0.35680878,0.36312637,0.3957856,-0.043034226,0.3719069,0,GSL_2011_02.tif
0.2633021,0.2537818,0.25424495,-0.00091167836,0.2571096,0,GSL_2011_02.tif
0.35799983,0.3709215,0.41244617,-0.053007837,0.38045582,0,GSL_2011_02.tif
0.33064002,0.34858063,0.3869915,-0.052218974,0.35540405,0,GSL_2011_02.tif
0.32673886,0.32049495,0.35188925,-0.04669095,0.33304104,0,GSL_2011_02.tif
0.2664955,0.25492302,0.2516661,0.0064290967,0.25769487,0,GSL_2011_02.tif
0.30384985,0.29416946,0.309941,-0.026106998,0.30265343,0,GSL_2011_02.tif
0.32124963,0.31801906,0.34227884,-0.036740597,0.3271825,0,GSL_2011_02.tif
0.3696515,0.39109597,0.39697298,-0.0074574826,0.38590682,0,GSL_2011_02.tif
0.21201754,0.23267886,0.2597923,-0.055055775,0.23482956,0,GSL_2011_02.tif
0.20297241,0.22014476,0.25630435,-0.07589375,0.22647385,0,GSL_2011_02.tif
0.2146068,0.22939059,0.26754746,-0.07678379,0.23718162,0,GSL_2011_02.tif
0.23469943,0.253453,0.28257537,-0.054329824,0.25690928,0,GSL_2011_02.tif
0.2860703,0.30981776,0.3260635,-0.025548363,0.3073172,0,GSL_2011_02.tif
0.20183977,0.13634682,0.2539626,-0.3013391,0.19738306,0,GSL_2018_08.tif
0.1696517,0.11143008,0.23606354,-0.358663,0.17238177,0,GSL_2018_08.tif
0.13529609,0.07698269,0.21470398,-0.47215328,0.14232759,0,GSL_2018_08.tif
0.1759376,0.122767195,0.23648117,-0.31653216,0.17839532,0,GSL_2018_08.tif
0.21256913,0.1670567,0.2644634,-0.2257287,0.2146964,0,GSL_2018_08.tif
0.092189014,0.060444206,0.19152468,-0.5202228,0.1147193,0,GSL_2018_08.tif
0.11670938,0.07698269,0.2086183,-0.46090576,0.13410346,0,GSL_2018_08.tif
0.13155708,0.08570355,0.21136282,-0.4229992,0.1428745,0,GSL_2018_08.tif
0.14981866,0.09635545,0.22765097,-0.40522376,0.1579417,0,GSL_2018_08.tif
0.18097714,0.12799971,0.24537104,-0.31435513,0.18478262,0,GSL_2018_08.tif
0.027298085,0.0,0.15199758,-0.99999344,0.05976522,0,GSL_2018_08.tif
0.02951982,0.0,0.15008835,-0.9999933,0.059869394,0,GSL_2018_08.tif
0.05872751,0.017182518,0.16894203,-0.815361,0.081617355,0,GSL_2018_08.tif
0.07043226,0.046085935,0.18391758,-0.5992562,0.10014526,0,GSL_2018_08.tif
0.103920855,0.046584267,0.19161418,-0.6088592,0.11403977,0,GSL_2018_08.tif
0.043121174,0.014005633,0.16160342,-0.840486,0.07291008,0,GSL_2018_08.tif
0.061924644,0.03013922,0.1714479,-0.7009772,0.08783726,0,GSL_2018_08.tif
0.058294002,0.014753135,0.16613784,-0.8368791,0.07972833,0,GSL_2018_08.tif
0.059946757,0.009302598,0.16563071,-0.8936389,0.07829336,0,GSL_2018_08.tif
0.049759287,0.014099071,0.16228954,-0.84013146,0.075382635,0,GSL_2018_08.tif
0.050545022,0.009645204,0.16589919,-0.89010584,0.07536314,0,GSL_2018_08.tif
0.06485083,0.030388389,0.17252184,-0.70047116,0.08925369,0,GSL_2018_08.tif
0.086092785,0.035994656,0.18678144,-0.67685056,0.102956295,0,GSL_2018_08.tif
0.103162214,0.052501995,0.19334443,-0.5728856,0.116336204,0,GSL_2018_08.tif
0.11188659,0.07442872,0.21321239,-0.48248726,0.1331759,0,GSL_2018_08.tif
0.4832742,0.4106779,0.4006492,0.012360868,0.43153378,0,GSL_1991_03.tif
0.5750999,0.5011303,0.45242354,0.05107912,0.5095512,0,GSL_1991_03.tif
0.51135546,0.4426297,0.4223773,0.02341297,0.45878747,0,GSL_1991_03.tif
0.54124194,0.47434857,0.4442566,0.03275829,0.48661575,0,GSL_1991_03.tif
0.53029025,0.46098098,0.42429298,0.04144249,0.47185472,0,GSL_1991_03.tif
0.5670767,0.49004498,0.44839048,0.04438713,0.5018374,0,GSL_1991_03.tif
0.5562052,0.48161456,0.4561541,0.027150005,0.49799132,0,GSL_1991_03.tif
0.49956134,0.42381263,0.4109839,0.015367483,0.44478595,0,GSL_1991_03.tif
0.4783399,0.40746412,0.39691862,0.013110027,0.42757425,0,GSL_1991_03.tif
0.43950757,0.37411505,0.36793104,0.008333718,0.39385125,0,GSL_1991_03.tif
0.6729029,0.60769826,0.53036237,0.067954056,0.60365444,0,GSL_1991_03.tif
0.5860917,0.51705956,0.4760169,0.041328754,0.52638936,0,GSL_1991_03.tif
0.5304106,0.46009603,0.43069544,0.033004977,0.47373402,0,GSL_1991_03.tif
0.4693539,0.3988474,0.38436574,0.018490043,0.41752234,0,GSL_1991_03.tif
0.43874535,0.3759781,0.3651583,0.014598942,0.39329395,0,GSL_1991_03.tif
0.562704,0.49558765,0.48065493,0.0152961025,0.5129822,0,GSL_1991_03.tif
0.57975334,0.5216707,0.4851417,0.036281805,0.52885526,0,GSL_1991_03.tif
0.5745383,0.50453043,0.46013677,0.046019614,0.5130685,0,GSL_1991_03.tif
0.50910896,0.43811172,0.40745497,0.036255825,0.45155856,0,GSL_1991_03.tif
0.4894922,0.42125088,0.39822936,0.028092796,0.43632415,0,GSL_1991_03.tif
0.50204855,0.43624866,0.43452686,0.001977315,0.457608,0,GSL_1991_03.tif
0.5033724,0.4397885,0.43669462,0.0035298627,0.4599518,0,GSL_1991_03.tif
0.5870545,0.5118896,0.47858799,0.033621717,0.52584404,0,GSL_1991_03.tif
0.52864546,0.45301634,0.43452686,0.02083218,0.47206292,0,GSL_1991_03.tif
0.48275268,0.40499553,0.416731,-0.014281459,0.4348264,0,GSL_1991_03.tif
0.0051545724,0.01664887,0.017589862,-0.027482446,0.013131102,1,GSL_2001_08.tif
0.0048329695,0.021049337,0.016877055,0.11000711,0.01425312,1,GSL_2001_08.tif
0.0046867863,0.0203217,0.019183198,0.02881855,0.014730562,1,GSL_2001_08.tif
0.004628313,0.019559415,0.016248107,0.092472635,0.013478611,1,GSL_2001_08.tif
0.0036635045,0.02139583,0.019602496,0.04374058,0.014887276,1,GSL_2001_08.tif
0.0023478563,0.017064663,0.015577228,0.045566887,0.01166325,1,GSL_2001_08.tif
0.0018215971,0.016926065,0.015744947,0.036150765,0.011497536,1,GSL_2001_08.tif
0.003400375,0.015747987,0.016248107,-0.015630178,0.011798822,1,GSL_2001_08.tif
0.005037626,0.017341858,0.020021794,-0.07172385,0.014133759,1,GSL_2001_08.tif
0.004979152,0.018381337,0.016499685,0.05394331,0.013286725,1,GSL_2001_08.tif
0.0028741155,0.020945389,0.016918983,0.10633477,0.013579495,1,GSL_2001_08.tif
0.0028156424,0.019490117,0.0183446,0.030276086,0.01355012,1,GSL_2001_08.tif
0.0017046507,0.016025182,0.01817688,-0.06290951,0.011968904,1,GSL_2001_08.tif
0.004628313,0.01554009,0.015912667,-0.011845216,0.012027022,1,GSL_2001_08.tif
0.0035757946,0.020806791,0.01851232,0.058353636,0.014298302,1,GSL_2001_08.tif
0.003400375,0.023994533,0.020189514,0.08611554,0.015861474,1,GSL_2001_08.tif
0.002757169,0.023301546,0.021782849,0.03368489,0.015947187,1,GSL_2001_08.tif
0.0019677803,0.022885753,0.015996527,0.1771771,0.013616686,1,GSL_2001_08.tif
0.0012953379,0.020529598,0.016583545,0.10632208,0.012802828,1,GSL_2001_08.tif
0.0016461774,0.018450636,0.020105654,-0.042923607,0.013400823,1,GSL_2001_08.tif
0.003400375,0.024479624,0.020189514,0.09603977,0.01602317,1,GSL_2001_08.tif
0.0012953379,0.020668196,0.02161513,-0.022394475,0.014526222,1,GSL_2001_08.tif
0.0021139635,0.023648039,0.019770216,0.08931112,0.015177406,1,GSL_2001_08.tif
0.004628313,0.030162117,0.020608813,0.18816113,0.018466415,1,GSL_2001_08.tif
0.004628313,0.030162117,0.020608813,0.18816113,0.018466415,1,GSL_2001_08.tif
0.00079767965,0.034419626,0.06110738,-0.27937096,0.03210823,1,GSL_2013_03.tif
0.6211842,0.60473,0.54320776,0.053593665,0.5897073,0,GSL_1989_08.tif
0.5818772,0.5548436,0.47247204,0.080181286,0.53639764,0,GSL_1989_08.tif
0.46242943,0.50541484,0.29956865,0.25571448,0.42247096,0,GSL_1989_08.tif
0.4016681,0.48967087,0.23803523,0.34579247,0.37645805,0,GSL_1989_08.tif
0.3306102,0.42408624,0.18709,0.38777006,0.3139288,0,GSL_1989_08.tif
0.83106923,0.7973191,0.7407245,0.03679647,0.7897043,0,GSL_1989_08.tif
0.89230037,0.86871624,0.80951995,0.0352729,0.85684556,0,GSL_1989_08.tif
0.6729409,0.65077204,0.5649385,0.07060355,0.62955046,0,GSL_1989_08.tif
0.49848694,0.51131886,0.36775434,0.16331331,0.4591867,0,GSL_1989_08.tif
0.37618122,0.4534231,0.2226796,0.3412842,0.3507613,0,GSL_1989_08.tif
0.8166619,0.8127885,0.76816505,0.028225627,0.7992051,0,GSL_1989_08.tif
0.7941896,0.79956174,0.74776477,0.03347512,0.78050536,0,GSL_1989_08.tif
0.8761313,0.8704554,0.8169483,0.031709697,0.8545117,0,GSL_1989_08.tif
0.6601779,0.6001533,0.5534079,0.04052267,0.6045797,0,GSL_1989_08.tif
0.47534907,0.49163887,0.35633463,0.1595617,0.4411075,0,GSL_1989_08.tif
0.71432287,0.71521246,0.68013346,0.025139987,0.70322293,0,GSL_1989_08.tif
0.74313754,0.7273408,0.6763638,0.036316015,0.7156141,0,GSL_1989_08.tif
0.83792055,0.82899016,0.7800837,0.03039414,0.81566477,0,GSL_1989_08.tif
0.935953,0.9278477,0.87182945,0.031126808,0.9118767,0,GSL_1989_08.tif
0.74121916,0.6834499,0.63622856,0.03578245,0.68696594,0,GSL_1989_08.tif
0.71898174,0.71507514,0.6826835,0.023173947,0.7055802,0,GSL_1989_08.tif
0.76670605,0.77557963,0.7416115,0.022388825,0.7612991,0,GSL_1989_08.tif
0.8842354,0.8881216,0.84571934,0.024455672,0.8726921,0,GSL_1989_08.tif
0.91077936,0.9054674,0.848602,0.032419108,0.88828295,0,GSL_1989_08.tif
0.96030456,0.94569695,0.88801664,0.031455446,0.9313393,0,GSL_1989_08.tif
0.012127427,0.03622242,0.016133899,0.38368127,0.021494582,1,GSL_2006_03.tif
0.0074542314,0.03238652,0.011016929,0.49233648,0.01695256,1,GSL_2006_03.tif
0.0039752964,0.031303808,0.014751729,0.35938612,0.016676946,1,GSL_2006_03.tif
0.009764867,0.03430447,0.014192979,0.41468316,0.019420773,1,GSL_2006_03.tif
0.0018463959,0.032695867,0.013663637,0.41052678,0.016068634,1,GSL_2006_03.tif
0.0006261725,0.020940688,0.022574222,-0.037538785,0.014713693,1,GSL_2006_03.tif
0.005844575,0.019146476,0.008899562,0.36534745,0.011296871,1,GSL_2006_03.tif
0.0008857945,0.016486093,0.007340945,0.38379776,0.008237611,1,GSL_2006_03.tif
0.00080790796,0.021250034,0.0,0.9999529,0.007352647,1,GSL_2006_03.tif
0.0035079767,0.017414134,0.0051353546,0.5445017,0.008685822,1,GSL_2006_03.tif
0.0017944715,0.018589651,0.0057823276,0.5254722,0.00872215,1,GSL_2006_03.tif
0.0063378564,0.031613152,0.015869228,0.33156708,0.017940078,1,GSL_2006_03.tif
0.006519592,0.03034483,0.017016135,0.28142196,0.017960185,1,GSL_2006_03.tif
0.0018463959,0.031705957,0.014134163,0.38331947,0.015895506,1,GSL_2006_03.tif
0.00080790796,0.026075846,0.01472232,0.27827838,0.0138686905,1,GSL_2006_03.tif
0.008233097,0.03223185,0.018927647,0.26004836,0.01979753,1,GSL_2006_03.tif
0.010621619,0.032139044,0.016016267,0.33480093,0.01959231,1,GSL_2006_03.tif
0.0077138534,0.03377858,0.014075347,0.41172847,0.018522594,1,GSL_2006_03.tif
0.0070907604,0.031705957,0.012604954,0.431058,0.017133892,1,GSL_2006_03.tif
0.008440794,0.03325269,0.015251663,0.37111425,0.018981716,1,GSL_2006_03.tif
0.65046203,0.60414106,0.6412113,-0.029766828,0.6319381,0,GSL_2025_04.tif
0.58204496,0.5413602,0.57212436,-0.027628703,0.56517655,0,GSL_2025_04.tif
0.63463235,0.57215255,0.5864235,-0.012317664,0.5977361,0,GSL_2025_04.tif
0.65656734,0.5898556,0.5684801,0.018453648,0.60496765,0,GSL_2025_04.tif
0.67645675,0.61405206,0.60526264,0.007208486,0.63192385,0,GSL_2025_04.tif
0.61842495,0.56606925,0.59797406,-0.027408594,0.5941561,0,GSL_2025_04.tif
0.64958084,0.6035259,0.63503456,-0.025439743,0.6293804,0,GSL_2025_04.tif
0.5972453,0.52010286,0.5201779,-7.213646e-05,0.545842,0,GSL_2025_04.tif
0.6031932,0.5243065,0.56474316,-0.037130218,0.56408095,0,GSL_2025_04.tif
0.6680541,0.60895985,0.5840146,0.02091012,0.62034285,0,GSL_2025_04.tif
0.5533438,0.48855868,0.51100546,-0.022456545,0.517636,0,GSL_2025_04.tif
0.5214956,0.43756846,0.471536,-0.03736371,0.4768667,0,GSL_2025_04.tif
0.59916496,0.5293303,0.5630754,-0.03089061,0.5638569,0,GSL_2025_04.tif
0.59916496,0.53500354,0.5630754,-0.025564514,0.565748,0,GSL_2025_04.tif
0.60388553,0.53507185,0.56619465,-0.028260894,0.568384,0,GSL_2025_04.tif
0.47089085,0.38999578,0.46369153,-0.08632629,0.44152606,0,GSL_2025_04.tif
0.47107968,0.39149952,0.46579164,-0.086659044,0.44279027,0,GSL_2025_04.tif
0.47397497,0.3986081,0.46443275,-0.07627053,0.44567192,0,GSL_2025_04.tif
0.47397497,0.3979929,0.46443275,-0.07703824,0.44546688,0,GSL_2025_04.tif
0.50210965,0.41890848,0.46152967,-0.04840902,0.4608493,0,GSL_2025_04.tif
0.44275615,0.3743433,0.4654828,-0.10852174,0.42752743,0,GSL_2025_04.tif
0.48744437,0.41658452,0.46696523,-0.057020728,0.45699802,0,GSL_2025_04.tif
0.49380144,0.41528586,0.4601708,-0.051270265,0.45641938,0,GSL_2025_04.tif
0.49380144,0.41528586,0.4601708,-0.051270265,0.45641938,0,GSL_2025_04.tif
0.5314088,0.45927003,0.49123985,-0.03363435,0.4939729,0,GSL_2025_04.tif
0.19925511,0.19716516,0.1651283,0.08842766,0.18718286,0,GSL_1998_10.tif
0.28360036,0.25717688,0.24783318,0.018501967,0.26287016,0,GSL_1998_10.tif
0.34212825,0.34111452,0.30649456,0.053458024,0.32991245,0,GSL_1998_10.tif
0.32637239,0.32801926,0.3075579,0.032193284,0.32064986,0,GSL_1998_10.tif
0.29075044,0.28208742,0.24275273,0.07494589,0.27186352,0,GSL_1998_10.tif
0.42972744,0.404277,0.3624385,0.054568402,0.39881432,0,GSL_1998_10.tif
0.38575658,0.3241301,0.32138145,0.0042580715,0.34375605,0,GSL_1998_10.tif
0.6467131,0.5954874,0.5559679,0.034321308,0.5993895,0,GSL_1998_10.tif
0.6870447,0.63418245,0.61657876,0.014074374,0.6459353,0,GSL_1998_10.tif
0.667778,0.63556087,0.6055908,0.02414695,0.6363099,0,GSL_1998_10.tif
0.7066967,0.6787851,0.6496607,0.021923633,0.6783808,0,GSL_1998_10.tif
0.6663651,0.6401393,0.651433,-0.0087441495,0.6526458,0,GSL_1998_10.tif
0.5061091,0.43819666,0.41980025,0.021441085,0.45470202,0,GSL_1998_10.tif
0.7514382,0.7068956,0.69591635,0.007826585,0.7180834,0,GSL_1998_10.tif
0.7193271,0.67888355,0.66277534,0.012006184,0.6869953,0,GSL_1998_10.tif
0.7551203,0.7100955,0.7028281,0.005143527,0.7226813,0,GSL_1998_10.tif
0.456187,0.41707686,0.44561598,-0.0330814,0.4396266,0,GSL_1998_10.tif
0.41148832,0.34574217,0.36545134,-0.02771277,0.3742273,0,GSL_1998_10.tif
0.629159,0.6102073,0.59206265,0.015091995,0.6104763,0,GSL_1998_10.tif
0.8026448,0.7756703,0.7400453,0.023503723,0.7727868,0,GSL_1998_10.tif
0.79485244,0.7633627,0.7184239,0.030327426,0.75887966,0,GSL_1998_10.tif
0.4207363,0.3817295,0.41596037,-0.04291243,0.4061421,0,GSL_1998_10.tif
0.58544505,0.5456664,0.52861625,0.015871178,0.55324256,0,GSL_1998_10.tif
0.7569185,0.7220093,0.6859327,0.025623627,0.72162014,0,GSL_1998_10.tif
0.7903141,0.76050735,0.7483158,0.008080156,0.76637906,0,GSL_1998_10.tif
0.394698,0.26805305,0.21334319,0.113648064,0.2920314,0,GSL_1990_08.tif
0.42423514,0.32172617,0.25448936,0.11668671,0.33348355,0,GSL_1990_08.tif
0.3874859,0.2656067,0.21541573,0.10434205,0.28950277,0,GSL_1990_08.tif
0.35495046,0.23996885,0.21108776,0.06402971,0.268669,0,GSL_1990_08.tif
0.3545858,0.24505727,0.22114572,0.05128989,0.27359626,0,GSL_1990_08.tif
0.41203943,0.28698787,0.24126163,0.08656166,0.31342962,0,GSL_1990_08.tif
0.4216015,0.30768406,0.26052412,0.08299749,0.3299366,0,GSL_1990_08.tif
0.42188513,0.30049178,0.25778106,0.07650497,0.3267193,0,GSL_1990_08.tif
0.36074442,0.23585896,0.19645801,0.09113882,0.26435378,0,GSL_1990_08.tif
0.3436461,0.239186,0.20669883,0.07285984,0.26317698,0,GSL_1990_08.tif
0.41617218,0.30054072,0.2716793,0.05043751,0.32946408,0,GSL_1990_08.tif
0.43663347,0.32671675,0.2908199,0.058128983,0.35139003,0,GSL_1990_08.tif
0.4100946,0.29936644,0.24302939,0.10386686,0.3174968,0,GSL_1990_08.tif
0.36949617,0.25034142,0.22462028,0.054154005,0.28148594,0,GSL_1990_08.tif
0.37873414,0.26521528,0.2490032,0.03152754,0.29765084,0,GSL_1990_08.tif
0.42046702,0.32529786,0.28039622,0.07413242,0.34205368,0,GSL_1990_08.tif
0.41240406,0.29153812,0.2540017,0.068805866,0.31931463,0,GSL_1990_08.tif
0.37217033,0.25043926,0.20194417,0.107198834,0.27485123,0,GSL_1990_08.tif
0.43343258,0.29613727,0.2440047,0.09651626,0.32452485,0,GSL_1990_08.tif
0.44574988,0.31189182,0.26558357,0.08019072,0.3410751,0,GSL_1990_08.tif
0.4043411,0.2951587,0.25680575,0.06948436,0.31876853,0,GSL_1990_08.tif
0.42589635,0.2932995,0.23833567,0.10338617,0.31917718,0,GSL_1990_08.tif
0.4072989,0.28268227,0.24918607,0.06297825,0.31305575,0,GSL_1990_08.tif
0.4260584,0.31541458,0.26716846,0.08281399,0.33621383,0,GSL_1990_08.tif
0.42176357,0.3106197,0.26765615,0.07429583,0.3333465,0,GSL_1990_08.tif
1.0,0.95128924,0.8705105,0.04434004,0.9405999,0,GSL_2005_05.tif
1.0,0.9721736,0.9151123,0.030234542,0.9624286,0,GSL_2005_05.tif
1.0,0.9655834,0.9272481,0.020252855,0.9642772,0,GSL_2005_05.tif
0.8970658,0.8385138,0.7973843,0.025141815,0.8443213,0,GSL_2005_05.tif
0.98621595,0.9378768,0.88902545,0.026739988,0.93770605,0,GSL_2005_05.tif
0.97733915,0.9385266,0.8768896,0.033951968,0.9309184,0,GSL_2005_05.tif
1.0,0.9686464,0.86812484,0.05472729,0.94559044,0,GSL_2005_05.tif
0.95587426,0.8888683,0.81190586,0.045251373,0.8855495,0,GSL_2005_05.tif
0.888036,0.8355436,0.7923018,0.02656381,0.8386271,0,GSL_2005_05.tif
0.8228378,0.7908047,0.7842112,0.004186283,0.79928464,0,GSL_2005_05.tif
1.0,1.0,0.96360373,0.018535433,0.9878679,0,GSL_2005_05.tif
0.97247994,0.9338392,0.8756449,0.032160684,0.9273214,0,GSL_2005_05.tif
0.94412786,0.8742492,0.79167944,0.049563788,0.8700188,0,GSL_2005_05.tif
0.87969494,0.83925635,0.8093127,0.018163405,0.84275466,0,GSL_2005_05.tif
0.70476174,0.6600223,0.6791377,-0.014274154,0.68130726,0,GSL_2005_05.tif
0.9781044,0.93987244,0.911067,0.015562594,0.9430146,0,GSL_2005_05.tif
0.9302771,0.89039975,0.8731036,0.009807821,0.8979268,0,GSL_2005_05.tif
0.9793288,0.9505467,0.9113782,0.02103654,0.9470846,0,GSL_2005_05.tif
0.9628762,0.93300384,0.8882475,0.024574492,0.9280426,0,GSL_2005_05.tif
0.9451227,0.9025591,0.85256606,0.028484015,0.9000826,0,GSL_2005_05.tif
0.9890473,0.96261317,0.9355461,0.014259632,0.96240216,0,GSL_2005_05.tif
0.9724034,0.9392227,0.89882743,0.021977223,0.9368178,0,GSL_2005_05.tif
0.9775305,0.93189,0.8999166,0.017454574,0.9364457,0,GSL_2005_05.tif
0.98858815,0.94172883,0.88181657,0.032854807,0.93737787,0,GSL_2005_05.tif
0.95598906,0.9025591,0.8445792,0.033185612,0.90104246,0,GSL_2005_05.tif
0.55761766,0.45221555,0.46860635,-0.017800165,0.4928132,0,GSL_2013_06.tif
0.6015941,0.50576204,0.53908896,-0.03189631,0.5488151,0,GSL_2013_06.tif
0.61518055,0.5244923,0.54079235,-0.015301081,0.5601551,0,GSL_2013_06.tif
0.5227613,0.4246343,0.45047465,-0.029528107,0.46595678,0,GSL_2013_06.tif
0.4089785,0.31427267,0.36814398,-0.07894184,0.36379838,0,GSL_2013_06.tif
0.5848218,0.486334,0.48363405,0.0027835334,0.5182633,0,GSL_2013_06.tif
0.39148787,0.29484463,0.34584844,-0.07960712,0.3440603,0,GSL_2013_06.tif
0.38499135,0.288895,0.3510722,-0.09715667,0.34165287,0,GSL_2013_06.tif
0.34526262,0.25944075,0.32256874,-0.10846539,0.3090907,0,GSL_2013_06.tif
0.32811555,0.23439363,0.30924442,-0.13768473,0.29058453,0,GSL_2013_06.tif
0.3612228,0.26689613,0.32998797,-0.10570182,0.319369,0,GSL_2013_06.tif
0.3087197,0.21202749,0.29671502,-0.16646409,0.2724874,0,GSL_2013_06.tif
0.3082824,0.21525939,0.3019766,-0.16765468,0.2751728,0,GSL_2013_06.tif
0.37543395,0.27387407,0.3428959,-0.11190835,0.33073464,0,GSL_2013_06.tif
0.38408557,0.2868751,0.35171568,-0.101536825,0.3408921,0,GSL_2013_06.tif
0.31471646,0.2196665,0.3033393,-0.15998417,0.27924076,0,GSL_2013_06.tif
0.2935403,0.20460884,0.28407204,-0.16260721,0.2607404,0,GSL_2013_06.tif
0.31965134,0.22440416,0.305232,-0.15260983,0.28309584,0,GSL_2013_06.tif
0.32574183,0.22616701,0.30159807,-0.14292517,0.2845023,0,GSL_2013_06.tif
0.29016712,0.19796143,0.28399634,-0.17851092,0.25737497,0,GSL_2013_06.tif
0.32849035,0.23722154,0.30436134,-0.123969354,0.2900244,0,GSL_2013_06.tif
0.32386783,0.23611975,0.3026201,-0.123436645,0.2875359,0,GSL_2013_06.tif
0.30659583,0.20901597,0.288728,-0.16014634,0.26811326,0,GSL_2013_06.tif
0.25852782,0.17563203,0.2663189,-0.2051962,0.23349291,0,GSL_2013_06.tif
0.24275501,0.16700141,0.26639462,-0.2293352,0.22538368,0,GSL_2013_06.tif
0.14989378,0.082045704,0.107491806,-0.13425294,0.113143764,0,GSL_2011_03.tif
0.13572073,0.05849699,0.1145401,-0.32387733,0.10291927,0,GSL_2011_03.tif
0.15596795,0.09421518,0.13198893,-0.16698895,0.12739068,0,GSL_2011_03.tif
0.25463805,0.1460991,0.10044351,0.18518262,0.16706021,0,GSL_2011_03.tif
0.235754,0.14555724,0.10207666,0.17558342,0.1611293,0,GSL_2011_03.tif
0.108737804,0.037048016,0.06404166,-0.26702407,0.0699425,0,GSL_2011_03.tif
